PROJECTION,COUNTERPARTY,INSTRUMENT,contingent_cva,contingent_dva,cva,dva,funding_benefit,funding_cost,risky_funding_benefit,risky_funding_cost
1,010000001,EUR.SWP_05Y,-69.974606051951,46.2564854559022,-79.9241633261609,50.5365571499422,46.2705308194139,-80.0010200447076,42.0239342683889,-71.9498000280123
1,020000001,EUR.SWP_05Y,44.6055894773484,-24.2263895411939,54.9280991213824,-36.8651999011694,-45.0693846471112,46.6355498624672,-28.1954434037276,31.5515238114554
1,090000001,EUR.SWP_05Y,-0.103185718644164,-0.149435466692236,-0.103245186598415,-0.149440872512397,-0.104025055577185,-0.104447738208601,-0.104058811924256,-0.104531487039614
1,0EFELUX,EUR.SWP_05Y,10.0431143507792,295.053882301753,10.3561353451728,300.432050051882,233.955867848876,7.36746403200789,229.533243459023,7.13637777314481
1,0EOD2NZ,EUR.SWP_05Y,21.0743460630642,5.12816558902956,21.7978842454615,6.63207017361142,5.17676828099722,5.15285421052314,3.96224407973094,3.94252937520369
1,0EOLOPO,EUR.SWP_05Y,30.1507418571417,7.33725662801102,31.1862502782624,9.48965237321617,7.40735580083249,7.37320951024952,5.66909046477133,5.64092620288864
1,0IHNAKD,EUR.SWP_05Y,-145.20021787501,-231.108849302439,-148.607375903336,-233.970628060958,-185.590000022016,-188.238425953546,-183.215972209127,-185.834721598385
1,0MEYOUD,EUR.SWP_05Y,0.0723236360174144,0.071755022019015,0.0821170990128195,0.0810716383431557,0.0681063383482485,0.118437298971874,0.0597243686664294,0.100637983073392
1,1BKMMON,EUR.SWP_05Y,-1.2385109360623,-0.321778299487464,-1.26183866768392,-0.339954567081663,-0.399293565425216,-0.92926341438224,-0.38535395636315,-0.918219117886866
1,1CCKBEJ,EUR.SWP_05Y,-0.100075005161885,-0.132745528801856,-0.100332381916528,-0.133015227018335,-0.0820199233901899,-0.0719354172833128,-0.0818422809109865,-0.0717657376379301
1,1DAHTPE,EUR.SWP_05Y,0.743684995125547,0.390911082227564,0.745672370335827,0.390755682776032,0.198182720070677,0.443948306969939,0.198575179508395,0.442713231987227
1,1DEMPAR,EUR.SWP_05Y,3900.07109388817,-1.94996406934694,4389.10348206943,-2.11646319476205,-2.17379411129363,8615.46440965109,-1.99216223962606,8215.59854920486
1,1EBKVIE,EUR.SWP_05Y,-57.5772277309854,10.5487531232838,-60.2300204125339,10.707266377504,6.51610287538148,-49.7817463274473,6.38873644704766,-47.6278407334808
1,1IBMNIZ,EUR.SWP_05Y,-7.85024923899965,1.0163341705193,-8.67169602355718,1.00844615056965,0.629176789138964,-7.34272384298058,0.652839178826154,-6.66858905271194
1,1NOVNF6,EUR.SWP_05Y,158.690770078691,136.542361175487,167.286138286734,144.330065071524,115.575079058799,115.302714317604,109.001470714597,108.732821109804
1,1PEA0ZI,EUR.SWP_05Y,0.31251778250554,-0.268951231545742,0.318158408654537,-0.405106943094799,-0.332601905229188,0.141777213996713,-0.218142988563094,0.127785811521459
1,1SIKTPE,EUR.SWP_05Y,0.250361188660312,-0.398035937330663,0.250921034666511,-0.399525746733184,-0.310295426196717,0.20850660011617,-0.308732438975725,0.208024080083482
1,1SLLBIE,EUR.SWP_05Y,0.0198936055752334,-0.956460212314848,0.0204123686513907,-0.964906405245997,-1.02859774822818,0.0700232038241015,-1.01887522973632,0.0690123119084299
1,1ZXCRDI,EUR.SWP_05Y,0.330572089219243,0.0952278723399542,0.360056927660596,0.125966610194534,0.101650396571981,0.105864662240916,0.0760840165082735,0.0783410984989776
1,280040093,EUR.SWP_05Y,19.9195337214338,22.3332654070984,21.0307950888099,22.5181441586672,16.7607317345337,27.2200075992184,16.6754588425487,26.3521141019799
1,280110269,EUR.SWP_05Y,-1.01116853204175,7.05762872512902,-1.00090681518208,7.12318872631149,6.07740919005199,-1.94090360453648,6.0171927540541,-1.9553823179919
1,280113255,EUR.SWP_05Y,-103.474114500293,-111.952959352882,-107.606011832924,-115.790668380201,-94.8057207395434,-94.641801253895,-91.4143551589003,-91.2719812803318
1,280450043,EUR.SWP_05Y,1.60996849407806,3.28328584733968,2.13151611587978,4.07495279706035,4.27660370196212,1.42337561295052,3.54919128747498,0.947947173385808
1,281080051,EUR.SWP_05Y,-16.4765653019377,-14.2156722774206,-16.764369988519,-14.4686823964506,-11.6307792503863,-11.6781783899054,-11.4096749571664,-11.454456619325
1,281210078,EUR.SWP_05Y,953.700873290162,362.254697864401,1184.47048298608,734.172158281453,827.201405778187,802.760384339162,379.126553889383,372.253740956773
1,282400072,EUR.SWP_05Y,1.85077738696721,0.32861046263573,1.87610650357456,0.358195364503025,0.339515394981995,0.261754524254211,0.315452225870312,0.243448395551253
1,282950247,EUR.SWP_05Y,1.47320758037458,-1.83951093104494,1.5026171865776,-1.83329254676299,-1.69612815761191,1.64313938553209,-1.69968263771753,1.62539854034193
1,283600045,EUR.SWP_05Y,-18.7497850500644,-4.30617546688268,-19.0432770005899,-4.56832468760383,-3.07922136964998,-3.09940727551148,-2.89058095457764,-2.91292590876689
1,284180084,EUR.SWP_05Y,0,0.0994733324305957,0,0.102110198643412,0.0789638827324492,0,0.0768275481979884,0
1,284430046,EUR.SWP_05Y,2.84573128934338,0.252602672190877,3.00783941775058,0.247987223652422,0.574739119080677,2.48919514996715,0.568302521899895,2.37576276862617
1,284960044,EUR.SWP_05Y,0.102938643839441,0.0360199734663987,0.103141904670266,0.0359327710969164,0.221471739818487,0.0812050438805499,0.221434201051766,0.0811464170928467
