PROJECTION,COUNTERPARTY,INSTRUMENT,contingent_cva,contingent_dva,cva,dva,funding_benefit,funding_cost,risky_funding_benefit,risky_funding_cost
1,A28119220,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A28599033,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A28599033,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A28599033,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A28599033,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A28599033,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A30014831,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A30014831,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A30014831,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A30014831,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A30014831,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A30540355,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A30540355,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A30540355,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A30540355,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A30540355,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A34117333,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A34117333,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A34117333,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A34117333,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A34117333,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A39790183,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A39790183,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A39790183,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A39790183,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A39790183,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A48010615,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A48010615,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A48010615,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A48010615,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A48010615,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A48031686,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A48031686,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A48031686,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A48031686,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A48031686,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A48179196,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A48179196,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A48179196,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A48179196,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A48179196,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A48898548,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A48898548,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A48898548,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A48898548,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A48898548,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A50002567,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A50002567,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A50002567,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A50002567,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A50002567,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A50826189,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A50826189,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A50826189,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A50826189,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A50826189,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A55042527,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A55042527,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A55042527,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A55042527,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A55042527,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A57044091,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A57044091,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A57044091,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A57044091,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A57044091,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A57359291,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A57359291,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A57359291,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A57359291,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A57359291,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A57464570,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A57464570,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A57464570,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A57464570,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A57464570,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A59377135,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A59377135,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A59377135,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A59377135,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A59377135,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A60272705,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A60272705,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A60272705,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A60272705,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A60272705,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A61713301,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A61713301,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A61713301,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A61713301,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A61713301,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A63422141,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A63422141,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A63422141,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A63422141,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A63422141,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A63582092,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A63582092,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A63582092,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A63582092,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A63582092,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A65142309,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A65142309,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A65142309,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A65142309,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A65142309,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A65931412,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A65931412,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A65931412,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A65931412,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A65931412,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A70276795,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A70276795,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A70276795,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A70276795,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A70276795,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A78304516,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A78304516,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A78304516,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A78304516,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A78304516,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A78581550,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A78581550,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A78581550,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A78581550,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A78581550,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A84076397,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A84076397,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A84076397,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A84076397,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A84076397,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A84808575,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A84808575,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A84808575,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A84808575,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A84808575,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A85279107,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A85279107,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A85279107,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A85279107,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A85279107,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A85280253,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A85280253,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A85280253,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A85280253,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A85280253,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A85309219,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A85309219,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A85309219,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A85309219,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A85309219,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A86212420,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A86212420,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A86212420,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A86212420,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A86212420,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A87020855,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A87020855,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A87020855,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A87020855,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A87020855,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A95113361,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A95113361,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A95113361,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A95113361,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A95113361,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A95212510,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A95212510,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A95212510,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A95212510,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A95212510,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A95573283,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A95573283,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A95573283,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A95573283,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A95573283,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,A95786562,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,A95786562,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,A95786562,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,A95786562,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,A95786562,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,ACSFFRW,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,ACSFFRW,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,ACSFFRW,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,ACSFFRW,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,ACSFFRW,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B02450039,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B02450039,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B02450039,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B02450039,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B02450039,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B05387063,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B05387063,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B05387063,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B05387063,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B05387063,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B06625339,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B06625339,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B06625339,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B06625339,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B06625339,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B07627144,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B07627144,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B07627144,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B07627144,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B07627144,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B07985823,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B07985823,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B07985823,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B07985823,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B07985823,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B09360009,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B09360009,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B09360009,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B09360009,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B09360009,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B09398249,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B09398249,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B09398249,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B09398249,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B09398249,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B10613156,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B10613156,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B10613156,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B10613156,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B10613156,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B10687903,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B10687903,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B10687903,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B10687903,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B10687903,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B11492204,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B11492204,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B11492204,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B11492204,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B11492204,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B15219454,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B15219454,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B15219454,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B15219454,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B15219454,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B18356493,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B18356493,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B18356493,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B18356493,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B18356493,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B21224696,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B21224696,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B21224696,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B21224696,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B21224696,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B22104293,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B22104293,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B22104293,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B22104293,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B22104293,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B22250104,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B22250104,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B22250104,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B22250104,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B22250104,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B28088045,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B28088045,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B28088045,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B28088045,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B28088045,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B29135639,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B29135639,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B29135639,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B29135639,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B29135639,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B33368861,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B33368861,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B33368861,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B33368861,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B33368861,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B34204214,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B34204214,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B34204214,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B34204214,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B34204214,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B35137538,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B35137538,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B35137538,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B35137538,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B35137538,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B35846674,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B35846674,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B35846674,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B35846674,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B35846674,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B41632266,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B41632266,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B41632266,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B41632266,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B41632266,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B41976333,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B41976333,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B41976333,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B41976333,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B41976333,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B43022151,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B43022151,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B43022151,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B43022151,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B43022151,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B43052398,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B43052398,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B43052398,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B43052398,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B43052398,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B43103845,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B43103845,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B43103845,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B43103845,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B43103845,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B43480169,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B43480169,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B43480169,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B43480169,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B43480169,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B43594662,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B43594662,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B43594662,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B43594662,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B43594662,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B45010808,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B45010808,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B45010808,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B45010808,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B45010808,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B45654043,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B45654043,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B45654043,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B45654043,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B45654043,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B47593108,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B47593108,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B47593108,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B47593108,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B47593108,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B47593116,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B47593116,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B47593116,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B47593116,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B47593116,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B48969885,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B48969885,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B48969885,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B48969885,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B48969885,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B57113052,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B57113052,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B57113052,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B57113052,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B57113052,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B57113086,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B57113086,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B57113086,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B57113086,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
1,B57113086,INFL_ZC_SP_5Y,0,0,0,0,0,0,0,0
1,B57291866,INFL_ZC_SP_10Y,0,0,0,0,0,0,0,0
1,B57291866,INFL_ZC_SP_20Y,0,0,0,0,0,0,0,0
1,B57291866,INFL_ZC_SP_2Y,0,0,0,0,0,0,0,0
1,B57291866,INFL_ZC_SP_30Y,0,0,0,0,0,0,0,0
